,AnimalID,SessionID,Ntrials,Protocol,Stim,FiberSide,FiberArea,StimSide,StimPort,Contralateral,InitialBias,ProgressionBlockIndex,BiasToStimMovement
7085,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,244.5,-16.09997799240839
7086,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,249.5,-17.941714687086268
7087,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,254.5,-9.671406563836971
7088,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,259.5,-2.0622795797099833
7089,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,264.5,-4.748412890843294
7090,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,269.5,3.2897988973685024
7091,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,274.5,10.11214321971282
7092,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,279.5,16.935736293305894
7093,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,284.5,8.245260102829702
7094,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,289.5,8.463514071083672
7095,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,294.5,13.542879150448748
7096,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,299.5,15.668729490584806
7097,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,304.5,7.868275975845579
7098,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,309.5,3.627913164054192
7099,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,314.5,2.6471875404714247
7100,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,319.5,2.2928791504487513
7101,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,324.5,-7.736882754313154
7102,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,329.5,-8.332120849551252
7103,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,334.5,-9.184393576823982
7104,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,339.5,-8.266026229885203
7105,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,344.5,-7.647597040027435
7106,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,349.5,-10.690526332956733
7107,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,354.5,-4.94557683800724
7108,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,359.5,-4.920324312754715
7109,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,364.5,-6.104140496570896
7110,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,369.5,-10.683311325741727
7111,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,374.5,-8.871373263803665
7112,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,379.5,-21.631113523543917
7113,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,384.5,-16.017560409990804
7114,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,389.5,-13.015562407992807
7115,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,394.5,-8.707578725009125
7116,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,399.5,-6.944133836564234
7117,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,404.5,-5.147597040027442
7118,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,409.5,-3.7587081511385563
7119,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,414.5,0.2889108964804912
7120,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,419.5,-4.155533547963945
7121,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,424.5,-1.6531992809237934
7122,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,429.5,-2.6475970400274385
7123,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,434.5,-5.079569829143086
7124,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,439.5,-5.674807924381181
7125,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,444.5,4.911926769496368
7126,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,449.5,6.686818544388148
7127,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,454.5,0.10881321638281705
7128,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,459.5,-21.23345562588603
7129,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,464.5,-20.286485928916328
7130,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,469.5,-26.6782092849254
7131,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,474.5,-20.05193377472132
7132,DAopto-10,merge,506.0,merge,True,Right,tStr,Left,Center,True,,479.5,-2.984898627329027
7319,DAopto-10,DAopto-10 Apr08 16:22,517.0,Auditory,True,Right,tStr,Left,Center,True,50.38610038610038,484.5,4.737986518808427
7320,DAopto-10,DAopto-10 Apr08 16:22,517.0,Auditory,True,Right,tStr,Left,Center,True,50.38610038610038,489.5,-0.18264840182649067
7321,DAopto-10,DAopto-10 Apr08 16:22,517.0,Auditory,True,Right,tStr,Left,Center,True,50.38610038610038,494.5,2.430294211116113
7322,DAopto-10,DAopto-10 Apr08 16:22,517.0,Auditory,True,Right,tStr,Left,Center,True,50.38610038610038,499.5,3.6268754076973124
7323,DAopto-10,DAopto-10 Apr08 16:22,517.0,Auditory,True,Right,tStr,Left,Center,True,50.38610038610038,504.5,-4.251912471090556
7368,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,75.5,0.0
7369,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,149.5,-15.297509508035816
7370,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,154.5,-18.15465236517867
7371,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,159.5,-13.39274760327391
7372,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,164.5,-10.535604746131057
7373,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,169.5,16.607252396726082
7374,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,174.5,17.083442872916564
7375,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,179.5,36.607252396726096
7376,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,184.5,42.559633349107045
7377,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,189.5,31.845347634821323
7378,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,194.5,23.51201430148801
7379,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,199.5,17.797728587202286
7380,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,204.5,0.6548714443451402
7381,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,209.5,-17.440366650892962
7382,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,214.5,-13.15465236517867
7383,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,219.5,-15.77369998422629
7384,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,224.5,-18.15465236517867
7385,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,229.5,-10.059414269940575
7386,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,234.5,-1.9641761747024802
7387,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,239.5,2.083442872916571
7388,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,244.5,3.03582382529752
7389,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,249.5,3.8691571586308484
7390,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,254.5,-17.797509508035816
7391,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,259.5,-8.630842841369152
7392,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,264.5,-8.630842841369152
7393,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,269.5,-16.96417617470248
7394,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,274.5,-18.15465236517867
7395,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,279.5,-25.297509508035816
7396,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,284.5,-19.741953952480262
7397,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,289.5,-12.202271412797721
7398,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,294.5,-24.34512855565486
7399,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,299.5,-32.440366650892955
7400,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,304.5,-13.491953952480266
7401,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,309.5,-13.630842841369152
7402,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,314.5,-20.05941426994058
7403,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,319.5,-13.39274760327391
7404,DAopto-10,DAopto-10 Apr12 15:54,338.0,Aud_Psycho,True,Left,tStr,Right,Center,True,50.416557127083436,324.5,-20.773699984226297
297,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,75.5,-0.0
298,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,149.5,-25.670328101255514
299,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,154.5,-29.241756672684083
300,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,159.5,-31.62270905363645
301,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,164.5,-26.384613815541222
302,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,169.5,-27.405021978806523
303,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,174.5,-23.884613815541222
304,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,179.5,-12.813185244112653
305,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,184.5,-3.0512804822078934
306,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,189.5,-4.241756672684083
307,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,194.5,-4.241756672684083
308,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,199.5,-3.527470958398361
309,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,204.5,-0.6703281012555138
310,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,209.5,1.710624279696873
311,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,214.5,0.5201480892206902
312,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,219.5,5.758243327315924
313,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,224.5,2.1868147558873403
314,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,229.5,0.18001203479890648
315,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,234.5,-9.003661434588842
316,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,239.5,7.3228691776560595
317,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,244.5,-5.392550323477728
318,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,249.5,-0.07509000601740468
319,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,254.5,0.916973486046075
320,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,259.5,5.698719517792114
321,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,264.5,3.8931639622365566
322,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,269.5,4.250306819379411
323,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,274.5,-6.146518577445981
324,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,279.5,-9.956042386969791
325,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,284.5,-7.813185244112653
326,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,289.5,4.6868147558873545
327,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,294.5,-1.8608042917317036
328,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,299.5,5.282052851125442
329,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,304.5,-6.225883656811057
330,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,309.5,-20.180910111837512
331,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,314.5,-8.52747095839836
332,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,319.5,-10.874409733908585
333,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,324.5,-9.241756672684083
334,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,329.5,-7.813185244112653
335,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,334.5,-10.194137625065032
336,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,339.5,11.234433803506406
337,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,344.5,6.948719517792114
338,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,349.5,2.9011004701730627
339,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,354.5,-13.051280482207893
340,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,359.5,-18.52747095839836
341,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,364.5,-16.146518577445967
342,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,369.5,-11.384613815541222
343,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,374.5,-6.067153498080906
344,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,379.5,-3.255362114860951
345,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,384.5,5.520148089220683
346,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,389.5,-1.6623915933190077
347,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,394.5,2.107449676522272
348,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,399.5,12.920941740014328
349,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,404.5,1.3704882252751034
350,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,409.5,4.0915766606492525
351,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,414.5,-4.717947148874551
352,DAopto-01,DAopto-01 Apr05 14:04,432.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,62.882785451858055,419.5,-14.241756672684083
455,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,75.5,0.0
456,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,149.5,3.0044379129613823
457,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,154.5,4.929041087564556
458,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,159.5,7.0605603619409685
459,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,164.5,5.206818865342335
460,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,169.5,11.754437912961382
461,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,174.5,12.944914103437565
462,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,179.5,12.270310928834402
463,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,184.5,6.873485532008999
464,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,189.5,5.802056960580426
465,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,194.5,-9.654292245768774
466,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,199.5,-8.364609706086235
467,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,204.5,-3.0074668489433805
468,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,209.5,-7.174133515610045
469,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,214.5,-7.174133515610041
470,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,219.5,-3.007466848943377
471,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,224.5,-3.7415938330703646
472,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,229.5,0.32586648438995525
473,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,234.5,-5.864609706086238
474,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,239.5,-2.01540335687989
475,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,244.5,-3.38161650880733
476,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,249.5,-6.674133515610045
477,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,254.5,1.516342674866138
478,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,259.5,2.162601178267508
479,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,264.5,9.095707754231217
480,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,269.5,12.230628389151864
481,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,274.5,4.73062838915186
482,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,279.5,4.0843698857504975
483,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,284.5,2.2986556000362093
484,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,289.5,0.4364107020770298
485,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,294.5,-14.178101769578301
486,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,299.5,-11.529292245768778
487,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,304.5,-8.622546214022744
488,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,309.5,-1.7376255791021187
489,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,314.5,-7.422149388625922
490,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,319.5,-8.338154679631206
491,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,324.5,-4.2574668489433805
492,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,329.5,-3.4836573251338514
493,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,334.5,-10.796582495201882
494,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,339.5,-6.578895420371957
495,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,344.5,-5.745562087038614
496,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,349.5,-4.555085896562428
497,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,354.5,2.825866484389948
498,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,359.5,-0.2693716108481432
499,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,364.5,-5.626514467991004
500,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,369.5,-6.340800182276713
501,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,374.5,2.3258664843899552
502,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,379.5,-3.2455620870386177
503,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,384.5,8.401263309786778
504,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,389.5,9.135390293913755
505,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,394.5,7.944914103437576
506,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,399.5,3.1830093415328093
507,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,404.5,1.0401521986756705
508,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,409.5,1.635390293913762
509,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,414.5,4.61158077010424
510,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,419.5,3.1830093415328093
511,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,424.5,0.921104579628043
512,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,429.5,7.11158077010424
513,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,434.5,2.98459664312011
514,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,439.5,4.069252727776199
515,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,444.5,-3.6027049441814754
516,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,449.5,4.475526348335528
517,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,454.5,4.73062838915186
518,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,459.5,2.7068188653423313
519,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,464.5,-0.9836573251338585
520,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,469.5,-0.8646097060862417
521,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,474.5,-4.316990658467187
522,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,479.5,-3.3646097060862417
523,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,484.5,-4.793181134657665
524,DAopto-01,merge,616.0,merge,True,Left,tStr_shuff,Right,Center,True,,489.5,1.1591998177232803
